"org_id" "sm_protein_id" "ipr_id" "ipr_desc" "ipr_domain_start" "ipr_domain_end"
22 1080257 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1071 1282
22 1083446 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 19 263
22 1083843 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1135 1378
22 1084740 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 397 643
22 1087173 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 11 261
22 1088618 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 7 257
22 1095656 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 14 263
22 1099425 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 376 625
22 1099903 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 6 256
22 1104204 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 17 266
22 1104411 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 10 260
22 1109472 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 368 610
22 1111323 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 30 279
22 1112058 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 6 256
22 1112167 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 389 639
22 1114420 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1047 1291
22 1115863 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 618 869
22 1116441 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 9 260
22 1119191 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 14 264
22 1119988 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 26 277
22 1122199 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 7 256
22 1123159 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 44 293
22 1125648 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 80 326
22 1126346 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 5 255
22 1126849 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 313 563
22 1126920 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 2 252
22 1128344 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 41 289
22 1135841 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 35 284
22 1148627 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 8 258
22 1150307 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 37 285
22 1151290 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 37 284
22 1153534 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 373 622
22 1154267 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1 242
22 1156426 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 24 270
22 1159236 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 399 642
22 1159456 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 19 269
22 1162446 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 30 265
22 1163045 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 9 259
22 1163079 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1080 1304
22 1165581 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 2 256
22 1167936 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 5 254
22 1168194 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 7 243
22 1170655 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 7 255
22 1188722 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 8 258
22 1223918 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 12 262
22 1224252 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 27 276
21 1298 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1070 1305
21 1325 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 383 625
21 1331 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 349 603
21 1584 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 16 202
21 1666 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 377 626
21 2561 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 25 275
21 2563 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 7 257
21 3097 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 17 269
21 3112 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 417 667
21 3304 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 2 256
21 3694 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 934 1146
21 3705 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 381 630
21 3717 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 5 253
21 3776 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 381 625
21 3795 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 28 275
21 4290 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 392 642
21 4865 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 12 269
21 5256 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1156 1367
21 5674 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 13 237
21 5677 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 436 672
21 6226 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 389 632
21 6652 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 417 668
21 6873 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 62 308
21 6980 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 19 266
21 7468 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 9 259
21 7741 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 404 654
21 7744 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 10 260
21 8329 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 14 180
21 8432 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 49 299
21 8707 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 402 645
21 8713 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1077 1285
21 8831 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 6 256
21 8877 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 361 599
21 9675 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 380 622
21 9705 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 3 254
21 10432 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 2 103
3 48 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 5 255
3 108 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 10 269
3 26431 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1 251
3 31261 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 373 622
3 42746 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 33 283
3 43247 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 4 254
3 44905 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 33 88
3 50671 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 9 259
3 51108 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 46 296
3 54632 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 386 628
3 55425 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1 240
3 26228 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 9 259
3 27338 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 6 255
3 27787 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 11 261
3 28828 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 22 262
3 29333 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 2 256
3 30510 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1123 1366
3 31185 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 3 254
3 31687 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 12 201
3 33919 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 7 257
3 34998 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1071 1309
3 36084 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 373 622
3 37364 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 11 261
3 37481 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1068 1308
3 43838 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 15 263
3 44810 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 7 258
3 45669 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 37 286
3 54820 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 1 222
3 60017 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 10 252
3 60742 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 13 263
3 63282 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 399 650
3 63333 "IPR014030" "Beta-ketoacyl synthase, N-terminal" 409 674
22 1188726 "IPR001424" "Superoxide dismutase, copper/zinc binding domain" 38 184
21 1305 "IPR001223" "Glycoside hydrolase, family 18, catalytic domain" 23 128
21 9697 "IPR008914" "Phosphatidylethanolamine-binding protein PEBP" 29 188
3 45702 "IPR008914" "Phosphatidylethanolamine-binding protein PEBP" 45 205
3 51227 "IPR002828" "Survival protein SurE-like phosphatase/nucleotidase" 19 232
21 1315 "IPR005545" "YCII-related" 13 106
21 6222 "IPR005545" "YCII-related" 13 105
22 1126350 "IPR001106" "Aromatic amino acid lyase" 29 536
3 50557 "IPR001106" "Aromatic amino acid lyase" 188 688
22 1126350 "IPR001106" "Phenylalanine/histidine ammonia-lyase" 29 536
3 50557 "IPR001106" "Phenylalanine/histidine ammonia-lyase" 188 688
14 9210 "IPR005804" "Fatty acid desaturase, type 1" 246 509
14 3410 "IPR004307" "TspO/MBR-related protein" 13 166
3 53336 "IPR007312" "Phosphoesterase" 40 418
14 82 "IPR014043" "Acyl transferase" 529 740
14 1638 "IPR014043" "Acyl transferase" 557 698
14 1759 "IPR014043" "Acyl transferase" 584 932
14 3230 "IPR014043" "Acyl transferase" 911 1233
14 3408 "IPR014043" "Acyl transferase" 590 863
14 3515 "IPR014043" "Acyl transferase" 533 569
14 3519 "IPR014043" "Acyl transferase" 967 1186
14 3676 "IPR014043" "Acyl transferase" 1690 2065
14 4602 "IPR014043" "Acyl transferase" 579 906
14 4678 "IPR014043" "Acyl transferase" 920 1242
14 5879 "IPR014043" "Acyl transferase" 945 1267
14 8447 "IPR014043" "Acyl transferase" 618 844
14 8527 "IPR014043" "Acyl transferase" 925 1250
14 9189 "IPR014043" "Acyl transferase" 597 865
14 9205 "IPR014043" "Acyl transferase" 575 914
14 9385 "IPR014043" "Acyl transferase" 901 1216
22 188697 "IPR014043" "Acyl transferase" 543 870
22 1080089 "IPR014043" "Acyl transferase" 940 1179
22 1083446 "IPR014043" "Acyl transferase" 538 873
22 1084740 "IPR014043" "Acyl transferase" 986 1190
22 1087173 "IPR014043" "Acyl transferase" 569 906
22 1088618 "IPR014043" "Acyl transferase" 552 807
22 1090423 "IPR014043" "Acyl transferase" 1694 2073
22 1095656 "IPR014043" "Acyl transferase" 561 920
22 1099425 "IPR014043" "Acyl transferase" 911 1233
22 1099903 "IPR014043" "Acyl transferase" 546 889
22 1104204 "IPR014043" "Acyl transferase" 559 917
22 1104411 "IPR014043" "Acyl transferase" 586 928
22 1109472 "IPR014043" "Acyl transferase" 941 1098
22 1111323 "IPR014043" "Acyl transferase" 598 867
22 1112058 "IPR014043" "Acyl transferase" 545 882
22 1112167 "IPR014043" "Acyl transferase" 923 1248
22 1115863 "IPR014043" "Acyl transferase" 1162 1498
22 1116441 "IPR014043" "Acyl transferase" 538 870
22 1116571 "IPR014043" "Acyl transferase" 1690 2065
22 1119191 "IPR014043" "Acyl transferase" 542 876
22 1119988 "IPR014043" "Acyl transferase" 558 901
22 1122199 "IPR014043" "Acyl transferase" 487 823
22 1123159 "IPR014043" "Acyl transferase" 585 901
22 1125648 "IPR014043" "Acyl transferase" 588 916
22 1126346 "IPR014043" "Acyl transferase" 548 884
22 1126849 "IPR014043" "Acyl transferase" 840 1162
22 1126920 "IPR014043" "Acyl transferase" 581 858
22 1128344 "IPR014043" "Acyl transferase" 608 880
22 1130281 "IPR014043" "Acyl transferase" 1687 1935
22 1135841 "IPR014043" "Acyl transferase" 552 878
22 1148627 "IPR014043" "Acyl transferase" 553 895
22 1150307 "IPR014043" "Acyl transferase" 547 872
22 1151290 "IPR014043" "Acyl transferase" 547 870
22 1153534 "IPR014043" "Acyl transferase" 905 1228
22 1154267 "IPR014043" "Acyl transferase" 510 837
22 1156426 "IPR014043" "Acyl transferase" 598 710
22 1159236 "IPR014043" "Acyl transferase" 986 1188
22 1159456 "IPR014043" "Acyl transferase" 583 935
22 1162446 "IPR014043" "Acyl transferase" 567 894
22 1163045 "IPR014043" "Acyl transferase" 538 800
22 1163078 "IPR014043" "Acyl transferase" 1720 1904
22 1167936 "IPR014043" "Acyl transferase" 579 666
22 1168194 "IPR014043" "Acyl transferase" 515 855
22 1170655 "IPR014043" "Acyl transferase" 548 890
22 1188722 "IPR014043" "Acyl transferase" 551 891
22 1223918 "IPR014043" "Acyl transferase" 545 810
22 1224252 "IPR014043" "Acyl transferase" 541 866
21 1291 "IPR014043" "Acyl transferase" 1726 2093
21 1325 "IPR014043" "Acyl transferase" 957 1133
21 1331 "IPR014043" "Acyl transferase" 881 1211
21 1584 "IPR014043" "Acyl transferase" 479 796
21 1666 "IPR014043" "Acyl transferase" 911 1233
21 2561 "IPR014043" "Acyl transferase" 535 864
21 2563 "IPR014043" "Acyl transferase" 547 884
21 3097 "IPR014043" "Acyl transferase" 559 763
21 3112 "IPR014043" "Acyl transferase" 1038 1314
21 3693 "IPR014043" "Acyl transferase" 1547 1902
21 3705 "IPR014043" "Acyl transferase" 911 1235
21 3717 "IPR014043" "Acyl transferase" 553 832
21 3776 "IPR014043" "Acyl transferase" 901 1112
21 3795 "IPR014043" "Acyl transferase" 526 857
21 4290 "IPR014043" "Acyl transferase" 926 1245
21 4865 "IPR014043" "Acyl transferase" 558 899
21 5257 "IPR014043" "Acyl transferase" 1689 2064
21 5674 "IPR014043" "Acyl transferase" 534 897
21 5677 "IPR014043" "Acyl transferase" 1013 1227
21 6226 "IPR014043" "Acyl transferase" 970 1132
21 6652 "IPR014043" "Acyl transferase" 950 1272
21 6873 "IPR014043" "Acyl transferase" 574 900
21 6980 "IPR014043" "Acyl transferase" 527 814
21 7468 "IPR014043" "Acyl transferase" 579 915
21 7741 "IPR014043" "Acyl transferase" 981 1185
21 7744 "IPR014043" "Acyl transferase" 566 912
21 8329 "IPR014043" "Acyl transferase" 465 804
21 8432 "IPR014043" "Acyl transferase" 607 868
21 8707 "IPR014043" "Acyl transferase" 987 1190
21 8712 "IPR014043" "Acyl transferase" 1650 1829
21 8830 "IPR014043" "Acyl transferase" 44 134
21 8831 "IPR014043" "Acyl transferase" 495 833
21 8877 "IPR014043" "Acyl transferase" 915 1140
21 9675 "IPR014043" "Acyl transferase" 1000 1131
21 9705 "IPR014043" "Acyl transferase" 557 881
3 48 "IPR014043" "Acyl transferase" 541 882
3 108 "IPR014043" "Acyl transferase" 559 898
3 26431 "IPR014043" "Acyl transferase" 541 883
3 31261 "IPR014043" "Acyl transferase" 911 1237
3 42746 "IPR014043" "Acyl transferase" 559 824
3 43247 "IPR014043" "Acyl transferase" 546 884
3 50671 "IPR014043" "Acyl transferase" 533 874
3 51108 "IPR014043" "Acyl transferase" 591 928
3 54632 "IPR014043" "Acyl transferase" 939 1149
3 55425 "IPR014043" "Acyl transferase" 503 831
3 26228 "IPR014043" "Acyl transferase" 553 892
3 27338 "IPR014043" "Acyl transferase" 614 843
3 27787 "IPR014043" "Acyl transferase" 547 894
3 28828 "IPR014043" "Acyl transferase" 548 813
3 30893 "IPR014043" "Acyl transferase" 1690 2065
3 31185 "IPR014043" "Acyl transferase" 556 857
3 31687 "IPR014043" "Acyl transferase" 487 824
3 33919 "IPR014043" "Acyl transferase" 576 929
3 34810 "IPR014043" "Acyl transferase" 1666 1850
3 36084 "IPR014043" "Acyl transferase" 908 1230
3 37364 "IPR014043" "Acyl transferase" 574 924
3 37471 "IPR014043" "Acyl transferase" 1727 1968
3 43838 "IPR014043" "Acyl transferase" 529 857
3 44810 "IPR014043" "Acyl transferase" 562 900
3 45669 "IPR014043" "Acyl transferase" 571 887
3 54820 "IPR014043" "Acyl transferase" 470 771
3 60017 "IPR014043" "Acyl transferase" 589 803
3 60742 "IPR014043" "Acyl transferase" 543 888
3 63282 "IPR014043" "Acyl transferase" 933 1255
3 63333 "IPR014043" "Acyl transferase" 956 1285
14 82 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 305 428
14 1638 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 257 369
14 1759 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 269 388
14 2198 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 255 375
14 3230 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 633 753
14 3408 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 296 414
14 3515 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 273 387
14 3519 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 642 761
14 3675 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1442 1586
14 4602 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 324 438
14 4678 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 650 769
14 5879 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 667 788
14 8447 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 263 389
14 8527 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 648 769
14 9189 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 296 417
14 9205 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 268 393
14 9385 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 638 753
22 45003 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1362 1504
22 188697 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 273 387
22 1080089 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 625 742
22 1080257 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1400 1505
22 1083446 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 271 391
22 1083843 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1456 1601
22 1084740 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 651 768
22 1087173 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 269 397
22 1088618 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 265 383
22 1095656 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 271 389
22 1099425 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 633 753
22 1099903 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 264 387
22 1104204 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 274 392
22 1104411 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 268 389
22 1109472 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 618 735
22 1111323 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 287 403
22 1112058 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 264 391
22 1112167 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 647 768
22 1114420 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1409 1499
22 1115863 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 877 996
22 1116441 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 268 386
22 1119191 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 272 388
22 1119988 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 285 403
22 1122199 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 264 411
22 1123159 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 301 421
22 1125648 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 334 448
22 1126346 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 263 386
22 1126849 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 571 690
22 1126920 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 260 378
22 1128344 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 298 415
22 1135841 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 292 406
22 1148627 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 266 384
22 1150307 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 293 407
22 1151290 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 292 406
22 1153534 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 630 748
22 1154267 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 250 364
22 1156426 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 278 392
22 1159236 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 650 771
22 1159456 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 277 395
22 1162446 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 273 388
22 1163045 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 267 386
22 1163079 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1405 1495
22 1165581 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 264 384
22 1167936 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 262 390
22 1168194 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 251 373
22 1170655 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 263 386
22 1188722 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 266 388
22 1223918 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 270 389
22 1224252 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 284 398
21 1298 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1401 1528
21 1325 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 633 750
21 1331 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 611 731
21 1584 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 210 324
21 1666 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 634 754
21 2561 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 283 398
21 2563 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 265 384
21 3097 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 277 396
21 3112 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 675 796
21 3304 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 264 384
21 3694 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1154 1282
21 3705 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 638 759
21 3717 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 261 381
21 3776 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 633 727
21 3795 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 283 396
21 4290 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 650 771
21 4865 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 277 395
21 5256 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1479 1589
21 5674 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 245 361
21 5677 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 680 797
21 6226 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 640 757
21 6652 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 676 797
21 6873 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 316 430
21 6980 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 274 389
21 7468 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 267 414
21 7741 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 662 779
21 7744 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 268 387
21 8329 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 188 305
21 8432 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 307 425
21 8707 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 653 770
21 8713 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1396 1486
21 8831 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 264 382
21 8877 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 607 724
21 9675 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 630 747
21 9705 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 262 390
21 10432 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 108 202
3 48 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 263 385
3 108 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 277 402
3 26431 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 259 377
3 31261 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 630 753
3 42746 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 291 409
3 43247 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 262 385
3 50671 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 267 383
3 51108 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 304 428
3 54632 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 636 736
3 55425 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 248 362
3 26228 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 267 393
3 27338 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 263 387
3 27787 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 269 382
3 28828 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 270 389
3 29333 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 264 384
3 30510 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1478 1588
3 31185 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 262 385
3 31687 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 209 322
3 33919 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 265 383
3 34998 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1410 1500
3 36084 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 630 750
3 37364 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 269 383
3 37481 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 1439 1529
3 43838 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 271 385
3 44810 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 266 394
3 45669 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 294 412
3 54820 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 230 329
3 60017 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 260 378
3 60742 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 271 387
3 63282 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 658 780
3 63333 "IPR014031" "Beta-ketoacyl synthase, C-terminal" 682 803
14 8452 "IPR000537" "UbiA prenyltransferase" 25 314
22 1158649 "IPR000537" "UbiA prenyltransferase" 39 160
21 8879 "IPR000537" "UbiA prenyltransferase" 35 307
22 1124909 "IPR006115" "6-phosphogluconate dehydrogenase, NADP-binding" 5 171
3 23763 "IPR006115" "6-phosphogluconate dehydrogenase, NADP-binding" 2 158
14 6794 "IPR006108" "3-hydroxyacyl-CoA dehydrogenase, C-terminal" 192 226
3 55630 "IPR006108" "3-hydroxyacyl-CoA dehydrogenase, C-terminal" 725 823
14 6794 "IPR006176" "3-hydroxyacyl-CoA dehydrogenase, NAD binding" 13 190
3 55630 "IPR006176" "3-hydroxyacyl-CoA dehydrogenase, NAD binding" 546 712
21 7463 "IPR007865" "Aminopeptidase P, N-terminal" 72 208
3 51914 "IPR013342" "Mandelate racemase/muconate lactonizing enzyme, C-terminal" 126 228
3 51914 "IPR013341" "Mandelate racemase/muconate lactonizing enzyme, N-terminal domain" 2 108
