"org_id" "clust_backbone" "clust_size" "sm_protein_id" "sm_short" "sm_desc"
21 "3795" 5 3794 "none" "NAD_binding_4 Epimerase"
21 "3795" 5 3795 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 KR adh_short ketoacyl-synt"
21 "4011" 3 4009 "none" "MFS_1"
21 "4011" 3 4010 "none" "ABC_tran ABC_membrane"
21 "4011" 3 4011 "NRPS" "AMP-binding PP-binding Condensation"
21 "4290" 3 4288 "none" "FAD_binding_3"
21 "4290" 3 4289 "none" "Lactamase_B"
21 "4290" 3 4290 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C PP-binding"
21 "4856" 16 4850 "none" "MFS_1"
21 "4856" 16 4851 "none" "ABC_tran ABC_membrane"
21 "4856" 16 4852 "none" "none"
21 "4856" 16 4853 "none" "none"
21 "4856" 16 4854 "none" "none"
21 "4856" 16 4855 "none" "none"
21 "4856" 16 4856 "DMAT" "Trp_DMAT"
21 "4856" 16 4857 "none" "none"
21 "4856" 16 4858 "none" "none"
21 "4856" 16 4859 "none" "none"
21 "4856" 16 4860 "none" "p450"
21 "4856" 16 4861 "none" "Zn_clus Fungal_trans"
21 "4856" 16 4862 "none" "FSH1"
21 "4856" 16 4863 "none" "none"
21 "4856" 16 4864 "none" "none"
21 "4856" 16 4865 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 PP-binding KR adh_short ketoacyl-synt"
21 "9675" 5 9675 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C PP-binding"
21 "9675" 5 9676 "none" "none"
21 "9675" 5 9677 "none" "none"
21 "9675" 5 9678 "none" "none"
21 "9675" 5 9679 "none" "KR adh_short"
21 "9705" 17 9691 "none" "KR adh_short"
21 "9705" 17 9692 "none" "none"
21 "9705" 17 9693 "none" "MFS_1 Sugar_tr"
21 "9705" 17 9694 "none" "none"
21 "9705" 17 9695 "none" "none"
21 "9705" 17 9696 "none" "KR adh_short"
21 "9705" 17 9697 "none" "none"
21 "9705" 17 9698 "none" "FAD_binding_4"
21 "9705" 17 9699 "none" "ADH_N ADH_zinc_N"
21 "9705" 17 9700 "none" "none"
21 "9705" 17 9701 "none" "p450"
21 "9705" 17 9702 "none" "ADH_zinc_N"
21 "9705" 17 9703 "none" "FAD_binding_3"
21 "9705" 17 9704 "none" "p450"
21 "9705" 17 9705 "HYBRID" "Ketoacyl-synt_C Condensation KR Acyl_transf_1 Epimerase PP-binding AMP-binding NAD_binding_4 adh_short ketoacyl-synt"
21 "9705" 17 9706 "none" "MFS_1"
21 "9705" 17 9707 "none" "Zn_clus Fungal_trans"
21 "9785" 1 9785 "DMAT" "Trp_DMAT"
21 "9811" 6 9806 "none" "MFS_1"
21 "9811" 6 9807 "none" "none"
21 "9811" 6 9808 "none" "none"
21 "9811" 6 9809 "none" "MFS_1"
21 "9811" 6 9810 "none" "none"
21 "9811" 6 9811 "NRPS" "AMP-binding PP-binding Condensation"
21 "9822" 17 9815 "none" "Zn_clus Fungal_trans"
21 "9822" 17 9816 "none" "MFS_1"
21 "9822" 17 9817 "none" "none"
21 "9822" 17 9818 "none" "Zn_clus"
21 "9822" 17 9819 "none" "p450"
21 "9822" 17 9820 "none" "none"
21 "9822" 17 9821 "none" "none"
21 "9822" 17 9822 "NRPS-Like" "AMP-binding PP-binding"
21 "9822" 17 9823 "DMAT" "Trp_DMAT"
21 "9822" 17 9824 "none" "none"
21 "9822" 17 9825 "none" "Aminotran_1_2"
21 "9822" 17 9826 "none" "none"
21 "9822" 17 9827 "none" "FAD_binding_3"
21 "9822" 17 9828 "none" "none"
21 "9822" 17 9829 "none" "none"
21 "9822" 17 9830 "none" "none"
21 "9822" 17 9831 "none" "Pyr_redox_2 Pyr_redox"
21 "10275" 9 10269 "none" "Aminotran_1_2"
21 "10275" 9 10270 "none" "none"
21 "10275" 9 10271 "none" "none"
21 "10275" 9 10272 "none" "none"
21 "10275" 9 10273 "none" "none"
21 "10275" 9 10274 "none" "none"
21 "10275" 9 10275 "NRPS-Like" "AMP-binding PP-binding NAD_binding_4 Epimerase"
21 "10275" 9 10276 "none" "MFS_1"
21 "10275" 9 10277 "none" "Zn_clus Fungal_trans_2"
21 "10432" 4 10429 "none" "p450"
21 "10432" 4 10430 "none" "none"
21 "10432" 4 10431 "none" "none"
21 "10432" 4 10432 "PKS-Like" "Ketoacyl-synt_C ketoacyl-synt"
21 "10599" 1 10599 "NRPS-Like" "PP-binding KR Epimerase AMP-binding NAD_binding_4 adh_short"
21 "8414" 16 8407 "none" "Fungal_trans"
21 "8414" 16 8408 "none" "none"
21 "8414" 16 8409 "none" "none"
21 "8414" 16 8410 "none" "Methyltransf_2"
21 "8414" 16 8411 "none" "KR adh_short"
21 "8414" 16 8412 "none" "FAD_binding_4"
21 "8414" 16 8413 "none" "FAD_binding_3"
21 "8414" 16 8414 "DMAT" "Trp_DMAT"
21 "8414" 16 8415 "DMAT" "Trp_DMAT"
21 "8414" 16 8416 "none" "none"
21 "8414" 16 8417 "none" "none"
21 "8414" 16 8418 "none" "PhyH"
21 "8414" 16 8419 "NRPS" "AMP-binding PP-binding Condensation"
21 "8414" 16 8420 "none" "p450"
21 "8414" 16 8421 "none" "FAD_binding_3"
21 "8414" 16 8422 "none" "Methyltransf_2"
21 "8432" 12 8425 "none" "p450"
21 "8432" 12 8426 "none" "Zn_clus"
21 "8432" 12 8427 "none" "none"
21 "8432" 12 8428 "none" "MFS_1 Sugar_tr"
21 "8432" 12 8429 "none" "p450"
21 "8432" 12 8430 "none" "none"
21 "8432" 12 8431 "none" "FSH1"
21 "8432" 12 8432 "PKS" "KR ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C adh_short"
21 "8432" 12 8433 "none" "AMP-binding"
21 "8432" 12 8434 "none" "none"
21 "8432" 12 8435 "none" "none"
21 "8432" 12 8436 "none" "p450"
21 "8696" 1 8696 "NRPS-Like" "AMP-binding PP-binding"
21 "8707" 7 8707 "PKS" "Ketoacyl-synt_C Acyl_transf_1 Epimerase PP-binding NAD_binding_4 adh_short ketoacyl-synt"
21 "8707" 7 8708 "none" "Zn_clus Fungal_trans"
21 "8707" 7 8709 "none" "Transferase"
21 "8707" 7 8710 "none" "MFS_1 Sugar_tr"
21 "8707" 7 8711 "none" "FAD_binding_3"
21 "8707" 7 8712 "none" "Acyl_transf_1"
21 "8707" 7 8713 "PKS-Like" "ketoacyl-synt Ketoacyl-synt_C"
21 "8825" 17 8820 "none" "KR adh_short"
21 "8825" 17 8821 "none" "p450"
21 "8825" 17 8822 "none" "Zn_clus"
21 "8825" 17 8823 "none" "adh_short"
21 "8825" 17 8824 "none" "Transferase"
21 "8825" 17 8825 "TC" "Terpene_synth_C"
21 "8825" 17 8826 "none" "KR Epimerase adh_short"
21 "8825" 17 8827 "none" "p450"
21 "8825" 17 8828 "none" "FAD_binding_4"
21 "8825" 17 8829 "none" "p450"
21 "8825" 17 8830 "none" "KR PP-binding ADH_zinc_N Epimerase adh_short"
21 "8825" 17 8831 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C"
21 "8825" 17 8832 "none" "p450"
21 "8825" 17 8833 "none" "none"
21 "8825" 17 8834 "none" "MFS_1"
21 "8825" 17 8835 "none" "Fungal_trans"
21 "8825" 17 8836 "none" "FAD_binding_4"
21 "8877" 14 8869 "none" "MFS_1"
21 "8877" 14 8870 "none" "none"
21 "8877" 14 8871 "none" "FAD_binding_3"
21 "8877" 14 8872 "none" "KR adh_short"
21 "8877" 14 8873 "none" "MFS_1 Sugar_tr"
21 "8877" 14 8874 "none" "MFS_1"
21 "8877" 14 8875 "none" "none"
21 "8877" 14 8876 "none" "none"
21 "8877" 14 8877 "PKS" "Ketoacyl-synt_C Acyl_transf_1 Epimerase PP-binding NAD_binding_4 ketoacyl-synt"
21 "8877" 14 8878 "none" "none"
21 "8877" 14 8879 "none" "none"
21 "8877" 14 8880 "none" "FAD_binding_3"
21 "8877" 14 8881 "none" "adh_short"
21 "8877" 14 8882 "none" "p450"
21 "9227" 1 9227 "NRPS-Like" "AMP-binding NAD_binding_4 Epimerase"
21 "9549" 1 9549 "NRPS-Like" "AMP-binding NAD_binding_4 Epimerase"
21 "9564" 2 9563 "none" "2OG-FeII_Oxy"
21 "9564" 2 9564 "NRPS" "AMP-binding PP-binding Condensation"
21 "6873" 12 6865 "none" "Zn_clus Fungal_trans_2"
21 "6873" 12 6866 "none" "none"
21 "6873" 12 6867 "none" "none"
21 "6873" 12 6868 "none" "MFS_1"
21 "6873" 12 6869 "none" "none"
21 "6873" 12 6870 "none" "none"
21 "6873" 12 6871 "none" "p450"
21 "6873" 12 6872 "none" "none"
21 "6873" 12 6873 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 KR adh_short ketoacyl-synt"
21 "6873" 12 6874 "none" "none"
21 "6873" 12 6875 "none" "none"
21 "6873" 12 6876 "none" "KR adh_short"
21 "6980" 1 6980 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 PP-binding KR ADH_N adh_short ketoacyl-synt"
21 "7354" 2 7354 "NRPS-Like" "AMP-binding PP-binding NAD_binding_4 Epimerase adh_short"
21 "7354" 2 7355 "none" "MFS_1"
21 "7468" 9 7463 "none" "Peptidase_M24"
21 "7468" 9 7464 "none" "none"
21 "7468" 9 7465 "none" "none"
21 "7468" 9 7466 "none" "adh_short"
21 "7468" 9 7467 "none" "none"
21 "7468" 9 7468 "PKS" "PP-binding Acyl_transf_1 Ketoacyl-synt_C KR adh_short ketoacyl-synt"
21 "7468" 9 7469 "none" "none"
21 "7468" 9 7470 "none" "FAD_binding_3"
21 "7468" 9 7471 "none" "FAD_binding_4"
21 "7741" 13 7740 "none" "FSH1"
21 "7741" 13 7741 "PKS" "Ketoacyl-synt_C Acyl_transf_1 Epimerase PP-binding NAD_binding_4 ketoacyl-synt"
21 "7741" 13 7742 "none" "FAD_binding_3"
21 "7741" 13 7743 "none" "none"
21 "7741" 13 7744 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 PP-binding KR adh_short ketoacyl-synt"
21 "7741" 13 7745 "none" "Zn_clus Fungal_trans"
21 "7741" 13 7746 "none" "none"
21 "7741" 13 7747 "none" "none"
21 "7741" 13 7748 "none" "KR adh_short"
21 "7741" 13 7749 "none" "p450"
21 "7741" 13 7750 "none" "none"
21 "7741" 13 7751 "none" "none"
21 "7741" 13 7752 "none" "AA_permease"
21 "7774" 5 7770 "none" "ADH_N ADH_zinc_N"
21 "7774" 5 7771 "none" "none"
21 "7774" 5 7772 "none" "none"
21 "7774" 5 7773 "none" "none"
21 "7774" 5 7774 "NRPS-Like" "AMP-binding PP-binding NAD_binding_4 Epimerase"
21 "8092" 1 8092 "DMAT" "Trp_DMAT"
21 "8156" 10 8147 "none" "Epimerase"
21 "8156" 10 8148 "none" "none"
21 "8156" 10 8149 "none" "Methyltransf_2"
21 "8156" 10 8150 "none" "none"
21 "8156" 10 8151 "none" "none"
21 "8156" 10 8152 "none" "none"
21 "8156" 10 8153 "none" "MFS_1"
21 "8156" 10 8154 "none" "KR adh_short"
21 "8156" 10 8155 "none" "Zn_clus Fungal_trans_2"
21 "8156" 10 8156 "NRPS-Like" "AMP-binding NAD_binding_4 Epimerase"
21 "8327" 5 8327 "NRPS" "AMP-binding PP-binding Condensation"
21 "8327" 5 8328 "none" "none"
21 "8327" 5 8329 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 PP-binding KR adh_short ketoacyl-synt"
21 "8327" 5 8330 "none" "Transferase"
21 "8327" 5 8331 "none" "AMP-binding"
21 "5080" 12 5080 "NRPS-Like" "AMP-binding Condensation"
21 "5080" 12 5081 "NRPS" "AMP-binding PP-binding Condensation"
21 "5080" 12 5082 "none" "Ketoacyl-synt_C"
21 "5080" 12 5083 "none" "PhyH"
21 "5080" 12 5084 "none" "none"
21 "5080" 12 5085 "none" "p450"
21 "5080" 12 5086 "none" "none"
21 "5080" 12 5087 "none" "Transferase"
21 "5080" 12 5088 "none" "p450"
21 "5080" 12 5089 "none" "none"
21 "5080" 12 5090 "none" "p450"
21 "5080" 12 5091 "none" "PhyH"
21 "5256" 8 5250 "none" "ADH_zinc_N"
21 "5256" 8 5251 "none" "none"
21 "5256" 8 5252 "none" "none"
21 "5256" 8 5253 "none" "none"
21 "5256" 8 5254 "none" "none"
21 "5256" 8 5255 "none" "none"
21 "5256" 8 5256 "PKS-Like" "ketoacyl-synt Ketoacyl-synt_C adh_short"
21 "5256" 8 5257 "none" "Acyl_transf_1"
21 "5447" 4 5444 "none" "DSS1_SEM1"
21 "5447" 4 5445 "none" "none"
21 "5447" 4 5446 "none" "MFS_1"
21 "5447" 4 5447 "NRPS" "AMP-binding PP-binding Condensation"
21 "5674" 9 5674 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 PP-binding KR adh_short ketoacyl-synt"
21 "5674" 9 5675 "none" "none"
21 "5674" 9 5676 "none" "FAD_binding_4"
21 "5674" 9 5677 "PKS" "Ketoacyl-synt_C Acyl_transf_1 Epimerase PP-binding NAD_binding_4 adh_short ketoacyl-synt"
21 "5674" 9 5678 "none" "FAD_binding_3"
21 "5674" 9 5679 "none" "FSH1"
21 "5674" 9 5680 "none" "MFS_1 Sugar_tr"
21 "5674" 9 5681 "none" "ADH_N"
21 "5674" 9 5682 "none" "Fungal_trans"
21 "6139" 8 6139 "NRPS" "AMP-binding PP-binding Condensation"
21 "6139" 8 6140 "none" "p450"
21 "6139" 8 6141 "none" "none"
21 "6139" 8 6142 "none" "none"
21 "6139" 8 6143 "none" "none"
21 "6139" 8 6144 "none" "MFS_1"
21 "6139" 8 6145 "none" "none"
21 "6139" 8 6146 "none" "ADH_N ADH_zinc_N"
21 "6226" 14 6216 "none" "Zn_clus Fungal_trans"
21 "6226" 14 6217 "none" "none"
21 "6226" 14 6218 "none" "none"
21 "6226" 14 6219 "none" "FAD_binding_3"
21 "6226" 14 6220 "none" "FSH1"
21 "6226" 14 6221 "none" "MFS_1"
21 "6226" 14 6222 "none" "none"
21 "6226" 14 6223 "none" "2OG-FeII_Oxy"
21 "6226" 14 6224 "none" "KR adh_short"
21 "6226" 14 6225 "none" "none"
21 "6226" 14 6226 "PKS" "Ketoacyl-synt_C Acyl_transf_1 Epimerase PP-binding NAD_binding_4 ketoacyl-synt"
21 "6226" 14 6227 "none" "none"
21 "6226" 14 6228 "none" "adh_short"
21 "6226" 14 6229 "none" "FAD_binding_4"
21 "6652" 8 6649 "none" "GST_C GST_N"
21 "6652" 8 6650 "none" "AMP-binding"
21 "6652" 8 6651 "none" "none"
21 "6652" 8 6652 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C PP-binding"
21 "6652" 8 6653 "none" "Lactamase_B"
21 "6652" 8 6654 "none" "Zn_clus AflR"
21 "6652" 8 6655 "none" "FAD_binding_3"
21 "6652" 8 6656 "none" "KR adh_short"
21 "6805" 2 6805 "NRPS" "AMP-binding PP-binding Condensation"
21 "6805" 2 6806 "none" "ABC_tran ABC_membrane"
21 "1298" 18 1291 "none" "Acyl_transf_1"
21 "1298" 18 1292 "none" "none"
21 "1298" 18 1293 "none" "none"
21 "1298" 18 1294 "none" "none"
21 "1298" 18 1295 "none" "none"
21 "1298" 18 1296 "none" "none"
21 "1298" 18 1297 "none" "ABC_tran ABC_membrane"
21 "1298" 18 1298 "PKS-Like" "ketoacyl-synt Ketoacyl-synt_C adh_short"
21 "1298" 18 1299 "none" "p450"
21 "1298" 18 1300 "none" "KR adh_short"
21 "1298" 18 1301 "none" "MFS_1"
21 "1298" 18 1302 "none" "none"
21 "1298" 18 1303 "NRPS" "AMP-binding PP-binding Condensation NAD_binding_4 Epimerase"
21 "1298" 18 1304 "none" "none"
21 "1298" 18 1305 "none" "none"
21 "1298" 18 1306 "none" "none"
21 "1298" 18 1307 "none" "none"
21 "1298" 18 1308 "none" "PhyH"
21 "1325" 12 1314 "none" "2OG-FeII_Oxy"
21 "1325" 12 1315 "none" "none"
21 "1325" 12 1316 "none" "ADH_N ADH_zinc_N"
21 "1325" 12 1317 "none" "Zn_clus Fungal_trans"
21 "1325" 12 1318 "none" "FAD_binding_3"
21 "1325" 12 1319 "none" "none"
21 "1325" 12 1320 "none" "MFS_1"
21 "1325" 12 1321 "none" "FSH1"
21 "1325" 12 1322 "none" "Pyr_redox_2 FAD_binding_3 Pyr_redox"
21 "1325" 12 1323 "none" "none"
21 "1325" 12 1324 "none" "FAD_binding_3"
21 "1325" 12 1325 "PKS" "Ketoacyl-synt_C Acyl_transf_1 Epimerase PP-binding NAD_binding_4 ketoacyl-synt"
21 "1331" 8 1331 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C PP-binding"
21 "1331" 8 1332 "none" "none"
21 "1331" 8 1333 "none" "none"
21 "1331" 8 1334 "none" "none"
21 "1331" 8 1335 "none" "none"
21 "1331" 8 1336 "none" "ADH_N ADH_zinc_N"
21 "1331" 8 1337 "none" "none"
21 "1331" 8 1338 "none" "AA_permease"
21 "1426" 2 1425 "none" "KR adh_short"
21 "1426" 2 1426 "DMAT" "Trp_DMAT"
21 "1544" 11 1544 "NRPS-Like" "AMP-binding PP-binding NAD_binding_4 Epimerase"
21 "1544" 11 1545 "none" "PhyH"
21 "1544" 11 1546 "none" "MFS_1"
21 "1544" 11 1547 "none" "none"
21 "1544" 11 1548 "none" "none"
21 "1544" 11 1549 "none" "ADH_N ADH_zinc_N"
21 "1544" 11 1550 "none" "none"
21 "1544" 11 1551 "none" "KR adh_short"
21 "1544" 11 1552 "none" "Zn_clus Fungal_trans"
21 "1544" 11 1553 "none" "MFS_1 Sugar_tr"
21 "1544" 11 1554 "none" "KR adh_short"
21 "1584" 4 1584 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C PP-binding"
21 "1584" 4 1585 "none" "p450"
21 "1584" 4 1586 "none" "FAD_binding_3"
21 "1584" 4 1587 "none" "p450"
21 "1666" 4 1663 "none" "Pyr_redox_2"
21 "1666" 4 1664 "none" "none"
21 "1666" 4 1665 "none" "none"
21 "1666" 4 1666 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C PP-binding"
21 "2208" 8 2203 "none" "p450"
21 "2208" 8 2204 "none" "none"
21 "2208" 8 2205 "none" "none"
21 "2208" 8 2206 "none" "none"
21 "2208" 8 2207 "none" "none"
21 "2208" 8 2208 "NRPS-Like" "AMP-binding PP-binding NAD_binding_4 Epimerase"
21 "2208" 8 2209 "none" "Zn_clus Fungal_trans"
21 "2208" 8 2210 "none" "Zn_clus"
21 "2561" 6 2561 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 PP-binding KR adh_short ketoacyl-synt"
21 "2561" 6 2562 "none" "none"
21 "2561" 6 2563 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C ADH_zinc_N"
21 "2561" 6 2564 "none" "none"
21 "2561" 6 2565 "none" "p450"
21 "2561" 6 2566 "none" "ABC_tran ABC_membrane"
21 "2697" 12 2695 "none" "MFS_1 Sugar_tr"
21 "2697" 12 2696 "none" "p450"
21 "2697" 12 2697 "NRPS" "AMP-binding PP-binding Condensation"
21 "2697" 12 2698 "NRPS-Like" "AMP-binding NAD_binding_4 Condensation"
21 "2697" 12 2699 "none" "FSH1"
21 "2697" 12 2700 "none" "none"
21 "2697" 12 2701 "none" "none"
21 "2697" 12 2702 "none" "MFS_1"
21 "2697" 12 2703 "none" "AMP-binding"
21 "2697" 12 2704 "none" "none"
21 "2697" 12 2705 "none" "none"
21 "2697" 12 2706 "none" "GST_C"
21 "309" 3 308 "none" "Zn_clus Fungal_trans"
21 "309" 3 309 "NRPS-Like" "AMP-binding PP-binding NAD_binding_4 Epimerase"
21 "309" 3 310 "none" "MFS_1 Sugar_tr"
21 "522" 10 513 "none" "AA_permease"
21 "522" 10 514 "none" "none"
21 "522" 10 515 "none" "PhyH"
21 "522" 10 516 "none" "none"
21 "522" 10 517 "none" "none"
21 "522" 10 518 "none" "none"
21 "522" 10 519 "none" "p450"
21 "522" 10 520 "none" "none"
21 "522" 10 521 "none" "p450"
21 "522" 10 522 "NRPS" "AMP-binding PP-binding Condensation"
21 "3097" 6 3096 "none" "KR adh_short"
21 "3097" 6 3097 "PKS" "Ketoacyl-synt_C ADH_zinc_N Acyl_transf_1 PP-binding KR adh_short ketoacyl-synt"
21 "3097" 6 3098 "none" "none"
21 "3097" 6 3099 "none" "p450"
21 "3097" 6 3100 "none" "none"
21 "3097" 6 3101 "none" "FAD_binding_4"
21 "3112" 16 3109 "none" "KR Epimerase adh_short"
21 "3112" 16 3110 "none" "Zn_clus"
21 "3112" 16 3111 "none" "AflR"
21 "3112" 16 3112 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C PP-binding"
21 "3112" 16 3113 "none" "Lactamase_B"
21 "3112" 16 3114 "none" "Pyr_redox_2 Trp_halogenase FAD_binding_3"
21 "3112" 16 3115 "none" "Methyltransf_2"
21 "3112" 16 3116 "none" "FAD_binding_4"
21 "3112" 16 3117 "none" "MFS_1 Sugar_tr"
21 "3112" 16 3118 "none" "p450"
21 "3112" 16 3119 "none" "FAD_binding_3"
21 "3112" 16 3120 "none" "none"
21 "3112" 16 3121 "none" "none"
21 "3112" 16 3122 "none" "Pyr_redox_2"
21 "3112" 16 3123 "none" "none"
21 "3112" 16 3124 "none" "Zn_clus Fungal_trans"
21 "3304" 4 3301 "none" "MFS_1"
21 "3304" 4 3302 "none" "none"
21 "3304" 4 3303 "none" "none"
21 "3304" 4 3304 "PKS-Like" "ketoacyl-synt Ketoacyl-synt_C"
21 "3694" 24 3682 "none" "KR Epimerase adh_short"
21 "3694" 24 3683 "none" "GST_C GST_N"
21 "3694" 24 3684 "none" "none"
21 "3694" 24 3685 "none" "p450"
21 "3694" 24 3686 "none" "none"
21 "3694" 24 3687 "none" "Epimerase"
21 "3694" 24 3688 "none" "Methyltransf_2"
21 "3694" 24 3689 "none" "none"
21 "3694" 24 3690 "none" "none"
21 "3694" 24 3691 "none" "none"
21 "3694" 24 3692 "none" "p450"
21 "3694" 24 3693 "none" "Acyl_transf_1"
21 "3694" 24 3694 "PKS-Like" "KR ketoacyl-synt Ketoacyl-synt_C adh_short"
21 "3694" 24 3695 "none" "none"
21 "3694" 24 3696 "none" "none"
21 "3694" 24 3697 "none" "adh_short"
21 "3694" 24 3698 "none" "p450"
21 "3694" 24 3699 "none" "none"
21 "3694" 24 3700 "none" "Zn_clus AflR"
21 "3694" 24 3701 "none" "Epimerase adh_short"
21 "3694" 24 3702 "none" "none"
21 "3694" 24 3703 "none" "none"
21 "3694" 24 3704 "none" "p450"
21 "3694" 24 3705 "PKS" "ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C PP-binding"
21 "3717" 5 3714 "none" "adh_short"
21 "3717" 5 3715 "none" "none"
21 "3717" 5 3716 "none" "none"
21 "3717" 5 3717 "PKS" "KR ketoacyl-synt Acyl_transf_1 Ketoacyl-synt_C adh_short"
21 "3717" 5 3718 "none" "ABC_tran ABC_membrane"
